City,District,Ward,Street,address,area_value,price_value_trieu,price_per_m2_final
Hồ Chí Minh,Quận 10,Phường 13,Đường Tô Hiến Thành,"Đường Tô Hiến Thành, Phường 13, Quận 10, Hồ Chí Minh",250.0,46.0,184000.0
Hồ Chí Minh,Quận 10,Phường 12,Đường Trần Thiện Chánh,"Đường Trần Thiện Chánh, Phường 12, Quận 10, Hồ Chí Minh",170.0,25.000000000000004,147058.82352941178
Hồ Chí Minh,Quận Tân Bình,Phường 4,Đường Hoàng Văn Thụ,"Đường Hoàng Văn Thụ, Phường 4, Quận Tân Bình, Hồ Chí Minh",85.0,21.0,247058.82352941178
Hồ Chí Minh,Quận Tân Bình,Phường 9,Đường Âu Cơ,"Đường Âu Cơ, Phường 10, Quận Tân Bình, Hồ Chí Minh",280.0,40.0,142857.14285714287
Hồ Chí Minh,Quận 1,Phường Đa Kao,Đường Nguyễn Đình Chiểu,"Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, Hồ Chí Minh",300.0,55.0,183333.33333333334
Hồ Chí Minh,Quận 3,Phường Võ Thị Sáu,Đường Trần Quốc Thảo,"Đường Trần Quốc Thảo, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh",160.0,28.0,175000.0
Hồ Chí Minh,Quận 5,Phường 9,Đường An Dương Vương,"Đường An Dương Vương, Phường 9, Quận 5, Hồ Chí Minh",45.0,18.0,400000.0
Hồ Chí Minh,Quận Tân Bình,Phường 2,Đường Bạch Đằng,"Đường Bạch Đằng, Phường 2, Quận Tân Bình, Hồ Chí Minh",220.0,40.0,181818.18181818182
Hồ Chí Minh,Quận 1,Phường Tân Định,Đường Trần Quang Khải,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, Hồ Chí Minh",350.0,54.99999999999999,157142.85714285713
Hồ Chí Minh,Quận Tân Bình,Phường 6,Đường Bắc Hải,"Đường Bắc Hải, Phường 6, Quận Tân Bình, Hồ Chí Minh",210.0,40.0,190476.19047619047
Hồ Chí Minh,Quận Tân Phú,Phường Tân Sơn Nhì,Đường Tân Sơn Nhì,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",260.0,32.0,123076.92307692308
Hồ Chí Minh,Quận Tân Bình,Phường 4,Đường Thăng Long,"Đường Thăng Long, Phường 4, Quận Tân Bình, Hồ Chí Minh",160.0,30.0,187500.0
Hồ Chí Minh,Quận Phú Nhuận,Phường 2,Đường Phan Xích Long,"Đường Phan Xích Long, Phường 2, Quận Phú Nhuận, Hồ Chí Minh",102.0,58.0,568627.4509803922
Hồ Chí Minh,Quận 3,Phường Võ Thị Sáu,Đường Võ Văn Tần,"Đường Võ Văn Tần, Phường 5, Quận 3, Hồ Chí Minh",86.0,76.0,883720.9302325582
Bà Rịa-Vũng Tàu,Bà Rịa,Phường Long Tâm,Đường Hoàng Hoa Thám,"Đường Hoàng Hoa Thám, Phường 2, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",222.0,45.0,202702.7027027027
Hồ Chí Minh,Quận Bình Thạnh,Phường 5,Đường Lê Quang Định,"Đường Lê Quang Định, Phường 14, Quận Bình Thạnh, Hồ Chí Minh",110.0,25.0,227272.72727272726
Hồ Chí Minh,Quận Tân Bình,Phường 3,Đường Phạm Văn Hai,"Đường Phạm Văn Hai, Phường 3, Quận Tân Bình, Hồ Chí Minh",90.0,24.999999999999996,277777.77777777775
Hồ Chí Minh,Quận Tân Bình,Phường 11,Đường Lý Thường Kiệt,"Đường Lý Thường Kiệt, Phường 8, Quận Tân Bình, Hồ Chí Minh",80.0,24.0,300000.0
Hồ Chí Minh,Quận 3,Phường 13,Đường Lê Văn Sỹ,"Đường Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh",90.0,38.0,422222.22222222225
Hồ Chí Minh,Quận Tân Bình,Phường 8,Đường Lạc Long Quân,"Đường Lạc Long Quân, Phường 10, Quận Tân Bình, Hồ Chí Minh",66.0,20.0,303030.30303030304
Hồ Chí Minh,Quận Tân Bình,Phường 12,Đường Hoàng Hoa Thám,"Đường Hoàng Hoa Thám, Phường 12, Quận Tân Bình, Hồ Chí Minh",98.0,38.0,387755.10204081633
Hồ Chí Minh,Quận 10,Phường 12,Đường Cách Mạng Tháng 8,"Đường Cách Mạng Tháng 8, Phường 12, Quận 10, Hồ Chí Minh",72.0,36.0,500000.0
Hồ Chí Minh,Quận 5,Phường 4,Đường An Dương Vương,"Đường An Dương Vương, Phường 4, Quận 5, Hồ Chí Minh",96.0,50.0,520833.3333333333
Hồ Chí Minh,Quận 10,Phường 14,Đường Nguyễn Tri Phương,"Đường Nguyễn Tri Phương, Phường 9, Quận 10, Hồ Chí Minh",86.0,58.0,674418.6046511628
Hồ Chí Minh,Quận 5,Phường 4,Đường An Dương Vương,"Đường An Dương Vương, Phường 4, Quận 5, Hồ Chí Minh",98.0,50.0,510204.0816326531
Hồ Chí Minh,Quận 1,Phường Bến Thành,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Phường Bến Thành, Quận 1, Hồ Chí Minh",96.0,88.0,916666.6666666666
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Lương Định Của,"Đường Lương Định Của, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",600.0,110.0,183333.33333333334
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Trần Lưu,"Đường Trần Lựu, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",1.0,180.0,180000000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Dương Văn An,"Đường Trương Văn Bang, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",1.1,130.0,118181818.18181817
Hồ Chí Minh,Thủ Đức,Phường Thảo Điền,Đường Xuân Thủy,"Đường Xuân Thủy, Phường Thảo Điền, Thành phố Thủ Đức, Hồ Chí Minh",1.1,150.0,136363636.36363634
Hồ Chí Minh,Thủ Đức,Phường Thạnh Mỹ Lợi,Đường Trương Văn Bang,"Đường Trương Văn Bang, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Hồ Chí Minh",1.0,120.0,120000000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Dương Văn An,"Đường Trương Văn Bang, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",1.1,150.0,136363636.36363634
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Số 24,"Đường Số 24, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",80.0,25.0,312500.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Số 34,"Đường số 34, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",80.0,23.0,287500.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Nguyễn Quý Đức,"Đường Nguyễn Quý Đức, Phường An Khánh, Thành phố Thủ Đức, Hồ Chí Minh",500.0,60.0,120000.0
Hồ Chí Minh,Thủ Đức,Phường An Khánh,Đường Trần Não,"Đường Trần Não, Phường Bình An, Thành phố Thủ Đức, Hồ Chí Minh",800.0,110.0,137500.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Nguyễn Quý Đức,"Đường Nguyễn Quý Đức, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",400.0,45.0,112500.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Bùi Tá Hán,"Đường Bùi Tá Hán, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",1.7,280.0,164705882.3529412
Hồ Chí Minh,Thủ Đức,Phường An Phú,,"Đường Tạ Hiện, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",1.1,120.0,109090909.09090908
Hồ Chí Minh,Thủ Đức,Phường An Khánh,Đường Trần Não,"Đường Trần Não, Phường Bình An, Thành phố Thủ Đức, Hồ Chí Minh",1.0,160.0,160000000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Nguyễn Quý Cảnh,"Đường Nguyễn Quý Cảnh, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",455.0,65.00000000000001,142857.14285714287
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Vũ Tông Phan,"Đường Vũ Tông Phan, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",1.0,180.0,180000000.0
Hồ Chí Minh,Thủ Đức,Phường Thạnh Mỹ Lợi,Đường Nguyễn Văn Kỉnh,"Đường Nguyễn Văn Kỉnh, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",1.1,130.0,118181818.18181817
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Trần Não,"Đường Trần Não, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",5.7,700.0,122807017.54385965
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Nguyễn Hoàng,"Đường Nguyễn Hoàng, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",81.0,25.0,308641.97530864197
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Vũ Tông Phan,"Đường Vũ Tông Phan, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Hồ Chí Minh",1.9,350.0,184210526.3157895
Hồ Chí Minh,Thủ Đức,Phường An Khánh,Đường Trần Não,"Đường Trần Não, Phường Bình An, Thành phố Thủ Đức, Hồ Chí Minh",800.0,80.0,100000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Trần Não,"Đường Trần Não, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",500.0,50.0,100000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Trần Não,"Đường Trần Não, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",689.0,85.0,123367.19883889695
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Nguyễn Quý Cảnh,"Đường Nguyễn Quý Cảnh, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",500.0,60.0,120000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Trần Lưu,"Đường Trần Lựu, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",400.0,38.0,95000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Trần Lưu,"Đường Trần Lựu, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",400.0,50.0,125000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Nguyễn Quý Cảnh,"Đường Nguyễn Quý Cảnh, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",900.0,140.0,155555.55555555556
Hồ Chí Minh,Thủ Đức,Phường An Phú,,"Đường Tạ Hiện, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",950.0,110.0,115789.47368421052
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Dương Văn An,"Đường Trương Văn Bang, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",1.2,180.0,150000000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Trần Lưu,"Đường Trần Lựu, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",600.0,85.0,141666.66666666666
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Nguyễn Hoàng,"Đường Nguyễn Hoàng, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",689.0,80.0,116110.30478955008
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Nguyễn Quý Cảnh,"Đường Nguyễn Quý Cảnh, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",900.0,180.0,200000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Dương Văn An,"Đường Trương Văn Bang, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",1.0,120.0,120000000.0
Hồ Chí Minh,Thủ Đức,Phường Thảo Điền,Đường Quốc Hương,"Đường Quốc Hương, Phường Thảo Điền, Thành phố Thủ Đức, Hồ Chí Minh",900.0,200.0,222222.22222222222
Hồ Chí Minh,Thủ Đức,Phường An Phú,,"Đường Bát Nàn, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",2.0,400.0,200000000.0
Hồ Chí Minh,Thủ Đức,Phường Thạnh Mỹ Lợi,Đường Trương Văn Bang,"Đường Trương Văn Bang, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Hồ Chí Minh",2.5,600.0,240000000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Trần Lưu,"Đường Trần Lựu, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",600.0,70.0,116666.66666666667
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Cao Đức Lân,"Đường Cao Đức Lân, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",120.0,17.0,141666.66666666666
Hồ Chí Minh,Thủ Đức,Phường An Khánh,Đường Trần Não,"Đường Trần Não, Phường An Khánh, Thành phố Thủ Đức, Hồ Chí Minh",500.0,55.0,110000.0
Hồ Chí Minh,Thủ Đức,Phường Thạnh Mỹ Lợi,Đường Trương Văn Bang,"Đường Trương Văn Bang, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Hồ Chí Minh",800.0,80.0,100000.0
Hồ Chí Minh,Thủ Đức,Phường An Khánh,Đường Trần Não,"Đường Trần Não, Phường An Khánh, Thành phố Thủ Đức, Hồ Chí Minh",1.2,200.00000000000003,166666666.6666667
Hồ Chí Minh,Quận 12,Phường Tân Chánh Hiệp,Đường Tô Ký,"Đường Tô Ký, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",72.0,6.5,90277.77777777778
Hồ Chí Minh,Quận 12,Phường Hiệp Thành,Đường Lê Văn Khương,"Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",88.0,5.0,56818.181818181816
Hồ Chí Minh,Quận 12,Phường Tân Thới Hiệp,Đường Tân Thới Hiệp 21,"Đường Tân Thới Hiệp 21, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",60.0,4.000000000000001,66666.66666666667
Hồ Chí Minh,Quận 12,Phường Hiệp Thành,Hẻm 5C Đường Hiệp Thành 26,"Đường Hiệp Thành 26, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",135.0,5.0,37037.03703703704
Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Thới Nhì,Đường Tân Thới Nhì 33,"Đường Tân Thới Nhì 33, Xã Tân Thới Nhì, Huyện Hóc Môn, Hồ Chí Minh",200.0,6.0,30000.0
Hồ Chí Minh,Huyện Hóc Môn,Xã Trung Chánh,Đường Trung Mỹ Tây 1,"Đường Trung Mỹ, Xã Trung Chánh, Huyện Hóc Môn, Hồ Chí Minh",104.0,5.5,52884.61538461538
Hồ Chí Minh,Quận 12,Phường Tân Thới Hiệp,Đường Tân Thới Hiệp 6,"Đường Tân Thới Hiệp 6, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",40.0,5.0,125000.0
Hồ Chí Minh,Quận Gò Vấp,Phường 7,Đường Số 5,"Đường Số 5, Phường 7, Quận Gò Vấp, Hồ Chí Minh",30.0,7.0,233333.33333333334
Hồ Chí Minh,Thủ Đức,Phường Hiệp Bình Chánh,,"Đường D6, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Hồ Chí Minh",300.0,450.0,1500000.0
Hồ Chí Minh,Huyện Hóc Môn,Thị Trấn Hóc Môn,Hẻm 2 Đường Bùi Thị Lùng,"Đường Bùi Thị Lùng, Thị trấn Hóc Môn, Huyện Hóc Môn, Hồ Chí Minh",80.0,8.0,100000.0
Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Xuân,Đường Tân Xuân 5,"Đường Tân Xuân 5, Xã Tân Xuân, Huyện Hóc Môn, Hồ Chí Minh",80.0,6.0,75000.0
Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Thới Nhì,Đường Tân Thới Nhì 33,"Đường Tân Thới Nhì 33, Xã Tân Thới Nhì, Huyện Hóc Môn, Hồ Chí Minh",200.0,6.0,30000.0
Hồ Chí Minh,Huyện Hóc Môn,Xã Thới Tam Thôn,Đường Nguyễn Thị Ngâu,"Đường Nguyễn Thị Ngâu, Xã Thới Tam Thôn, Huyện Hóc Môn, Hồ Chí Minh",155.0,10.0,64516.12903225807
Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Hiệp,Hẻm 15 Đường Tân Hiệp Vĩnh Lộc,"Đường Tân Hiệp 15, Xã Tân Hiệp, Huyện Hóc Môn, Hồ Chí Minh",190.0,6.0,31578.947368421053
Bà Rịa-Vũng Tàu,Bà Rịa,Phường Long Tâm,Đường Hoàng Hoa Thám,"Đường Hoàng Hoa Thám, Phường 2, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",170.0,35.0,205882.35294117648
Đà Nẵng,Quận Sơn Trà,Phường An Hải Bắc,Đường Đỗ Huy Uyển,"Đường Đỗ Huy Uyển, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",100.0,10.0,100000.0
Đà Nẵng,Quận Hải Châu,Phường Thuận Phước,Đường Mai Am,"Đường Mai Am, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",50.0,9.0,180000.0
Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Nam,Đường Phạm Văn Bạch,"Đường Phạm Văn Bạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",60.0,10.0,166666.66666666666
Đà Nẵng,Quận Cẩm Lệ,Phường Khuê Trung,Đường Hóa Mỹ,"Đường Hóa Mỹ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",81.0,11.5,141975.3086419753
Đà Nẵng,Quận Sơn Trà,Phường An Hải Bắc,Đường An Nhơn 7,"Đường An Nhơn 7, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",100.0,12.0,120000.0
Đà Nẵng,Quận Thanh Khê,Phường Chính Gián,Đường Lê Duy Đình,"Đường Lê Duy Đình, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",75.0,12.0,160000.0
Đồng Nai,Biên Hòa,Phường Thống Nhất,Đường D9,"Đường D9, Phường Thống Nhất, Thành phố Biên Hoà, Đồng Nai",72.0,14.0,194444.44444444444
Hải Phòng,Quận Hải An,Phường Đông Hải 2,Đường Đình Vũ,"Đường Đình Vũ, Phường Đông Hải 2, Quận Hải An, Hải Phòng",88.0,8.0,90909.09090909091
Hồ Chí Minh,Quận 11,Phường 14,Đường Âu Cơ,"Đường Âu Cơ, Phường 14, Quận 11, Hồ Chí Minh",280.0,100.0,357142.85714285716
Hà Nội,Quận Đống Đa,Phường Láng Thượng,Đường Nguyễn Chí Thanh,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",300.0,280.0,933333.3333333334
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,"Đường Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",300.0,320.0,1066666.6666666667
Hà Nội,Quận Nam Từ Liêm,Phường Mỹ Đình 2,Đường Nguyễn Hoàng,"Đường Nguyễn Hoàng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",85.0,60.0,705882.3529411765
Hà Nội,Quận Đống Đa,Phường Láng Thượng,Đường Nguyễn Chí Thanh,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",340.0,200.00000000000003,588235.2941176471
Hà Nội,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,Phố Ngô Thì Nhậm,"Phố Thi Sách, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội",1.5,600.0,400000000.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Phố Hoàng Cầu,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",1.2,260.0,216666666.6666667
Hà Nội,Quận Đống Đa,Phường Khâm Thiên,Ngõ 1 Khâm Thiên,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",2.5,550.0,220000000.0
Hà Nội,Quận Cầu Giấy,Phường Nghĩa Đô,Đường Hoàng Quốc Việt,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",400.0,170.0,425000.0
Hà Nội,Quận Cầu Giấy,Phường Nghĩa Đô,Đường Hoàng Quốc Việt,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",800.0,350.0,437500.0
Hà Nội,Quận Đống Đa,Phường Láng Hạ,Ngõ 508 Đường Láng,"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",550.0,250.0,454545.45454545453
Hà Nội,Quận Cầu Giấy,Phường Nghĩa Đô,Đường Hoàng Quốc Việt,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",600.0,400.0,666666.6666666666
Hà Nội,Quận Nam Từ Liêm,Phường Mễ Trì,Đường Mễ Trì,"Đường Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",160.0,100.0,625000.0
Hà Nội,Quận Đống Đa,Phường Kim Liên,,"Phố Chùa Bộc, Phường Kim Liên, Quận Đống Đa, Hà Nội",280.0,150.0,535714.2857142857
Hà Nội,Quận Long Biên,Phường Phúc Đồng,Đường Nguyễn Văn Linh,"Đường Nguyễn Văn Linh, Phường Phúc Đồng, Quận Long Biên, Hà Nội",2.6,400.00000000000006,153846153.84615386
Hà Nội,Quận Hoàng Mai,Phường Thịnh Liệt,Đường Giải Phóng,"Đường Giải Phóng, Phường Định Công, Quận Hoàng Mai, Hà Nội",3.5,700.0,200000000.0
Hà Nội,Quận Cầu Giấy,Phường Nghĩa Đô,Đường Nguyễn Văn Huyên,"Đường Nguyễn Văn Huyên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",1.0,450.0,450000000.0
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Bà Triệu,"Phố Bà Triệu, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",350.0,250.0,714285.7142857143
Hà Nội,Quận Bắc Từ Liêm,,,"Quận Bắc Từ Liêm, Hà Nội",360.0,135.0,375000.0
Hà Nội,Quận Đống Đa,Phường Láng Thượng,,"Phố Thái Hà, Phường Láng Thượng, Quận Đống Đa, Hà Nội",1.1,650.0,590909090.9090909
Hà Nội,Quận Thanh Xuân,Phường Khương Mai,Phố Lê Trọng Tấn,"Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",130.0,120.0,923076.9230769231
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bài,Phố Lý Thường Kiệt,"Phố Lý Thường Kiệt, Phường Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",80.0,80.0,1000000.0
