City,District,Ward,area_value,price_value_trieu,price_per_m2_final
Hà Nội,Cầu Giấy,Trung Hòa,140.0,110.0,785714.2857142857
Hồ Chí Minh,Quận 3,Võ Thị Sáu,300.0,230.0,766666.6666666666
Hải Phòng,Lê Chân,Vĩnh Niệm,90.0,55.0,611111.1111111111
Hồ Chí Minh,Quận 3,Phường 2,90.0,17.0,188888.88888888888
Hồ Chí Minh,Quận 1,Đa Kao,600.0,100.0,166666.66666666666
Hồ Chí Minh,Quận 11,Phường 12,38.5,23.0,597402.5974025974
Hồ Chí Minh,Quận 1,Cầu Kho,84.0,80.0,952380.9523809524
Hồ Chí Minh,Quận 3,Võ Thị Sáu,126.0,160.0,1269841.2698412698
Hồ Chí Minh,Quận 1,Đa Kao,322.0,110.0,341614.90683229815
Hồ Chí Minh,Quận 3,Võ Thị Sáu,750.0,246.0,328000.0
Hà Nội,Hoàn Kiếm,Hàng Bài,100.0,200.0,2000000.0
Hồ Chí Minh,Quận 11,Phường 2,50.0,22.0,440000.0
Hồ Chí Minh,Quận 1,Cô Giang,200.0,210.0,1050000.0
Quảng Ninh,Uông Bí,Quang Trung,125.0,9.0,72000.0
Hồ Chí Minh,Quận 7,Phú Thuận,80.0,25.0,312500.0
Hồ Chí Minh,Quận 3,Võ Thị Sáu,1000.0,170.0,170000.0
Hồ Chí Minh,Quận 1,Đa Kao,250.0,100.0,400000.0
Hồ Chí Minh,Quận 1,Đa Kao,150.0,85.0,566666.6666666666
Hà Nội,Đống Đa,Nam Đồng,28.0,17.0,607142.8571428572
Hồ Chí Minh,Thủ Đức,Hiệp Bình Chánh,72.0,55.0,763888.8888888889
Hồ Chí Minh,Thủ Đức,An Lợi Đông,170.4,150.0,880281.690140845
Hà Nội,Tây Hồ,Yên Phụ,120.0,25.0,208333.3333333333
Hồ Chí Minh,Thủ Đức,An Phú,100.0,42.0,420000.0
Hồ Chí Minh,Nhà Bè,Nhơn Đức,150.0,9.0,60000.0
Hà Nội,Hoàn Kiếm,Lý Thái Tổ,700.0,680.0,971428.5714285716
Bình Dương,Thủ Dầu Một,Phú Hòa,80.0,16.0,200000.0
Hồ Chí Minh,Quận 5,Phường 7,40.0,46.5,1162500.0
Khánh Hòa,Nha Trang,Vĩnh Hòa,140.0,12.0,85714.28571428571
Hồ Chí Minh,Gò Vấp,Phường 17,140.0,60.0,428571.4285714286
Hồ Chí Minh,Thủ Đức,Phước Long A,125.0,15.0,120000.0
Khánh Hòa,Nha Trang,Phương Sài,191.0,40.0,209424.08376963352
Hà Nội,Long Biên,Việt Hưng,330.0,12.5,37878.78787878788
Hồ Chí Minh,Bình Thạnh,Phường 7,130.0,28.0,215384.61538461532
Hà Nội,Tây Hồ,Bưởi,100.0,120.0,1200000.0
Hà Nội,Đống Đa,Ô Chợ Dừa,100.0,45.0,450000.0
Hà Nội,Nam Từ Liêm,Phường Mỹ Đình 2,130.0,100.0,769230.7692307692
Hà Nội,Thanh Xuân,Khương Đình,200.0,40.0,200000.0
Hà Nội,Cầu Giấy,Dịch Vọng Hậu,100.0,59.0,590000.0
Hà Nội,Cầu Giấy,Dịch Vọng Hậu,70.0,79.0,1128571.4285714286
Hà Nội,Đống Đa,Phương Liên,40.0,60.0,1500000.0
Hồ Chí Minh,Gò Vấp,Phường 8,160.0,85.0,531250.0
Đà Nẵng,Sơn Trà,An Hải Đông,100.0,10.0,100000.0
Thái Bình,Thái Bình,Trần Lãm,80.0,4.9,61250.0
Hà Nội,Hai Bà Trưng,Phạm Đình Hổ,200.0,85.0,425000.0
Hà Nội,Hà Đông,Mộ Lao,40.0,25.0,625000.0
Hồ Chí Minh,Quận 3,Võ Thị Sáu,940.0,190.0,202127.6595744681
Hà Nội,Hà Đông,Mộ Lao,75.0,45.0,600000.0
Hà Nội,Hà Đông,Mộ Lao,80.0,45.0,562500.0
Hà Nội,Cầu Giấy,Dịch Vọng Hậu,70.0,28.0,400000.0
Hà Nội,Đống Đa,Trung Liệt,100.0,38.0,380000.0
Lâm Đồng,Đà Lạt,Phường 2,400.0,75.0,187500.0
Hồ Chí Minh,Quận 1,Tân Định,200.0,110.0,550000.0
Hồ Chí Minh,Quận 7,Phú Thuận,80.0,12.0,150000.0
Hà Nội,Hoàn Kiếm,Hàng Bài,100.0,130.0,1300000.0
Hà Nội,Cầu Giấy,Trung Hòa,60.0,60.0,1000000.0
Bình Dương,Thuận An,An Phú,110.0,24.0,218181.81818181812
Hồ Chí Minh,Quận 11,Phường 16,65.0,20.0,307692.3076923077
Hồ Chí Minh,Quận 1,Đa Kao,280.0,100.0,357142.8571428572
Hà Nội,Nam Từ Liêm,Phường Mỹ Đình 1,70.0,35.0,500000.0
Hồ Chí Minh,Bình Chánh,Bình Hưng,78.0,13.0,166666.66666666666
Hà Nội,Ba Đình,Vĩnh Phúc,100.0,99.0,990000.0
Quảng Nam,Tam Kỳ,Tân Thạnh,100.0,9.0,90000.0
Hồ Chí Minh,Quận 1,Bến Nghé,500.0,350.0,700000.0
Hà Nội,Tây Hồ,Xuân La,280.0,85.0,303571.4285714286
Hà Nội,Hoàn Kiếm,Hàng Bồ,75.0,50.0,666666.6666666666
Đà Nẵng,Hải Châu,Hòa Cường Nam,85.0,17.0,200000.0
Hồ Chí Minh,Gò Vấp,Phường 16,250.0,86.0,344000.0
Hà Nội,Hai Bà Trưng,Phố Huế,2400.0,500.0,208333.3333333333
Hồ Chí Minh,Tân Phú,Tây Thạnh,100.0,25.0,250000.0
Hà Nội,Ba Đình,Ngọc Khánh,540.0,100.0,185185.1851851852
Renfrew,Whitewater Region,The Glen,125.0,12.0,96000.0
Hồ Chí Minh,Bình Chánh,Bình Hưng,200.0,50.0,250000.0
Hồ Chí Minh,Quận 7,Tân Phong,111.0,62.0,558558.5585585586
Hà Nội,Tây Hồ,Thụy Khuê,320.0,90.0,281250.0
Hồ Chí Minh,Thủ Đức,Linh Xuân,60.0,9.0,150000.0
Hồ Chí Minh,Quận 1,Bến Thành,180.0,160.0,888888.8888888889
Bình Dương,Bến Cát,Thới Hòa,120.0,12.0,100000.0
Hồ Chí Minh,Quận 3,Phường 1,220000.0,850.0,3863.636363636364
Đà Nẵng,Ngũ Hành Sơn,Mỹ An,80.0,50.0,625000.0
Đà Nẵng,Sơn Trà,Phước Mỹ,300.0,90.0,300000.0
Hồ Chí Minh,Tân Bình,Phường 4,110.0,59.99999999999999,545454.5454545454
Hồ Chí Minh,Tân Phú,Tây Thạnh,320.0,115.0,359375.0
Hà Nội,Hai Bà Trưng,Lê Đại Hành,80.0,95.0,1187500.0
Hồ Chí Minh,Quận 3,Phường 10,20.0,19.0,950000.0
Hà Nội,Cầu Giấy,Yên Hòa,320.0,80.0,250000.0
Hà Nội,Hai Bà Trưng,Bách Khoa,400.0,70.0,175000.0
Hồ Chí Minh,Quận 7,Tân Phú,184.0,170.0,923913.0434782607
Hà Nội,Thanh Xuân,Thanh Xuân Nam,80.0,28.0,350000.0
Hồ Chí Minh,Thủ Đức,Hiệp Bình Chánh,64.0,14.0,218750.0
Hồ Chí Minh,Tân Phú,Sơn Kỳ,414.0,110.0,265700.48309178744
Hồ Chí Minh,Quận 7,Tân Phong,111.0,87.0,783783.7837837838
Hồ Chí Minh,Bình Thạnh,Phường 25,84.0,70.0,833333.3333333334
Bình Dương,Thủ Dầu Một,Phú Cường,184.0,60.0,326086.95652173914
Hồ Chí Minh,Bình Thạnh,Phường 25,90.0,75.0,833333.3333333334
Hồ Chí Minh,Quận 7,Tân Phú,62.0,23.0,370967.7419354839
Hồ Chí Minh,Bình Thạnh,Phường 6,300.0,290.0,966666.6666666666
Hồ Chí Minh,Gò Vấp,Phường 7,400.0,60.0,150000.0
Hồ Chí Minh,Gò Vấp,Phường 12,58.5,12.0,205128.20512820515
Hồ Chí Minh,Gò Vấp,Phường 10,36.0,7.0,194444.44444444444
Hà Nội,Long Biên,Bồ Đề,200.0,40.0,200000.0
Hà Nội,Long Biên,Ngọc Lâm,100.0,60.0,600000.0
Hà Nội,Hoàn Kiếm,Cửa Nam,400.0,200.0,500000.0
Hà Nội,Cầu Giấy,Yên Hòa,300.0,330.0,1100000.0
Hà Nội,Đống Đa,Cát Linh,490.0,950.0,1938775.5102040817
Đà Nẵng,Hải Châu,Thuận Phước,130.0,100.0,769230.7692307692
Hồ Chí Minh,Gò Vấp,Phường 10,1600.0,130.0,81250.0
Hồ Chí Minh,Tân Phú,Tây Thạnh,1800.0,175.0,97222.22222222222
Hồ Chí Minh,Quận 12,An Phú Đông,80.0,12.0,150000.0
Hồ Chí Minh,Quận 10,Phường 14,1527.0,350.0,229207.59659463
Hồ Chí Minh,Quận 10,Phường 12,52.0,25.0,480769.2307692308
Hồ Chí Minh,Quận 7,Tân Phong,111.0,44.52,401081.08108108107
Hà Nội,Đống Đa,Trung Liệt,65.0,30.0,461538.4615384616
Hà Nội,Hoàn Kiếm,Hàng Gai,55.0,35.0,636363.6363636364
Hà Nội,Hoàn Kiếm,Hàng Bồ,100.0,35.0,350000.0
Hà Nội,Đống Đa,Quang Trung,300.0,120.0,400000.0
Hà Nội,Hoàn Kiếm,Hàng Bồ,120.0,35.0,291666.6666666667
Hà Nội,Cầu Giấy,Dịch Vọng,360.0,70.0,194444.44444444444
Hà Nội,Tây Hồ,Xuân La,30.0,6.5,216666.66666666663
Nghệ An,Vinh,Lê Lợi,400.0,250.0,625000.0
Hà Nội,Ba Đình,Đội Cấn,50.0,35.0,700000.0
Hồ Chí Minh,Phú Nhuận,Phường 11,180.0,170.0,944444.4444444444
Đà Nẵng,Ngũ Hành Sơn,Khuê Mỹ,100.0,8.0,80000.0
Hồ Chí Minh,Gò Vấp,Phường 10,100.0,55.0,550000.0
Hà Nội,Ba Đình,Thành Công,55.0,35.0,636363.6363636364
Hồ Chí Minh,Quận 11,Phường 1,70.0,40.0,571428.5714285715
Hà Nội,Hai Bà Trưng,Thanh Nhàn,180.0,189.0,1050000.0
Hồ Chí Minh,Thủ Đức,Long Trường,100.0,26.0,260000.0
Hồ Chí Minh,Tân Bình,Phường 4,100.0,45.0,450000.0
Hồ Chí Minh,Tân Bình,Phường 13,129.0,65.0,503875.96899224806
Hà Nội,Hai Bà Trưng,Vĩnh Tuy,720.0,90.0,125000.0
Hồ Chí Minh,Quận 11,Phường 10,60.0,18.0,300000.0
Hà Nội,Cầu Giấy,Nghĩa Đô,135.0,75.0,555555.5555555555
Hồ Chí Minh,Tân Bình,Phường 15,120.0,35.0,291666.6666666667
Hồ Chí Minh,Quận 4,Phường 13,150.0,100.0,666666.6666666666
Hồ Chí Minh,Phú Nhuận,Phường 8,500.0,80.0,160000.0
Hà Nội,Đống Đa,Trung Liệt,50.0,65.0,1300000.0
Hồ Chí Minh,Quận 10,Phường 12,404.7,1300.0,3212255.9920929084
Hà Nội,Ba Đình,Quán Thánh,300.0,135.0,450000.0
Hà Nội,Ba Đình,Phúc Xá,95.0,20.0,210526.31578947368
Hà Nội,Thanh Xuân,Thanh Xuân Bắc,60.0,30.0,500000.0
Cần Thơ,Ninh Kiều,Cái Khế,100.0,40.0,400000.0
Hà Nội,Hoàn Kiếm,Hàng Bồ,60.0,50.0,833333.3333333334
Hồ Chí Minh,Phú Nhuận,Phường 17,36.0,13.0,361111.1111111111
Hồ Chí Minh,Phú Nhuận,Phường 2,80.0,80.0,1000000.0
Hồ Chí Minh,Tân Phú,Hòa Thạnh,351.0,220.00000000000003,626780.6267806268
Hồ Chí Minh,Quận 1,Tân Định,120.0,60.0,500000.0
Hồ Chí Minh,Quận 1,Nguyễn Thái Bình,100.0,60.0,600000.0
Hồ Chí Minh,Quận 10,Phường 2,90.0,80.0,888888.8888888889
Hồ Chí Minh,Bình Thạnh,Phường 14,80.0,50.0,625000.0
Hưng Yên,Văn Giang,Long Hưng,120.0,7.0,58333.333333333336
Bình Phước,Đồng Phú,Tân Tiến,100.0,5.0,50000.0
Hồ Chí Minh,Quận 1,Bến Nghé,101.2,120.0,1185770.7509881423
Hà Nội,Ba Đình,Liễu Giai,50.0,22.0,440000.0
Hồ Chí Minh,Nhà Bè,Phước Kiển,110.0,30.0,272727.2727272727
Hồ Chí Minh,Quận 1,Bến Nghé,100.0,60.0,600000.0
Hồ Chí Minh,Quận 3,Võ Thị Sáu,300.0,280.0,933333.3333333334
Hải Phòng,Ngô Quyền,Đông Khê,60.0,66.0,1100000.0
Hà Nội,Cầu Giấy,Dịch Vọng,240.0,300.0,1250000.0
Hà Nội,Hà Đông,Vạn Phúc,120.0,30.0,250000.0
Hồ Chí Minh,Tân Phú,Tân Sơn Nhì,80.0,20.0,250000.0
Bà Rịa Vũng Tàu,Bà Rịa,Long Tâm,100.0,6.0,60000.0
Hà Nội,Đống Đa,Trung Tự,300.0,100.0,333333.3333333333
Hồ Chí Minh,Tân Phú,Tân Thành,20.0,15.0,750000.0
Hồ Chí Minh,Phú Nhuận,Phường 2,72.0,45.0,625000.0
Hà Nội,Cầu Giấy,Yên Hòa,150.0,70.0,466666.6666666667
Hà Nội,Thanh Xuân,Khương Mai,90.0,33.0,366666.6666666667
Hồ Chí Minh,Quận 1,Bến Thành,80.0,65.0,812500.0
Hồ Chí Minh,Tân Bình,Phường 2,100.0,80.0,800000.0
Hà Nội,Đống Đa,Ô Chợ Dừa,120.0,100.0,833333.3333333334
Hà Nội,Hai Bà Trưng,Phạm Đình Hổ,210.0,90.0,428571.4285714286
Hồ Chí Minh,Bình Thạnh,Phường 26,83.0,20.0,240963.85542168675
Hà Nội,Đống Đa,Láng Hạ,720.0,150.0,208333.3333333333
Hà Nội,Hai Bà Trưng,Đồng Tâm,50.0,12.0,240000.0
Hà Nội,Hoàn Kiếm,Tràng Tiền,700.0,680.0,971428.5714285716
Hồ Chí Minh,Củ Chi,Phước Vĩnh An,1360.0,15.0,11029.411764705885
Hồ Chí Minh,Quận 1,Đa Kao,100.0,15.0,150000.0
Hà Nội,Cầu Giấy,Trung Hòa,90.0,79.0,877777.7777777778
Hà Nội,Hoàn Kiếm,Lý Thái Tổ,120.0,100.0,833333.3333333334
Hồ Chí Minh,Quận 10,Phường 15,300.0,32.0,106666.66666666669
Hà Nội,Cầu Giấy,Nghĩa Đô,45.0,6.5,144444.44444444444
Hà Nội,Hoàn Kiếm,Hàng Buồm,110.0,45.0,409090.9090909091
Hồ Chí Minh,Tân Bình,Phường 15,455.0,240.0,527472.5274725275
Hồ Chí Minh,Quận 7,Tân Phong,222.0,200.0,900900.900900901
Đồng Nai,Biên Hòa,Trảng Dài,111.0,15.000000000000002,135135.13513513515
Hồ Chí Minh,Quận 8,Phường 4,42.0,13.0,309523.8095238095
Đà Nẵng,Thanh Khê,An Khê,100.0,15.0,150000.0
Hồ Chí Minh,Quận 1,Bến Thành,890.0,2500.0,2808988.764044944
Hải Phòng,Lê Chân,Cát Dài,300.0,90.0,300000.0
Hà Nội,Tây Hồ,Xuân La,235.0,100.0,425531.914893617
Hà Nội,Cầu Giấy,Trung Hòa,90.0,55.0,611111.1111111111
Hải Phòng,Hồng Bàng,Trại Chuối,34.0,6.0,176470.58823529413
Hà Nội,Hai Bà Trưng,Lê Đại Hành,210.0,240.00000000000003,1142857.142857143
Hồ Chí Minh,Quận 1,Bến Nghé,1200.0,1500.0,1250000.0
Hồ Chí Minh,Thủ Đức,Thảo Điền,150.0,110.0,733333.3333333334
Hồ Chí Minh,Quận 1,Bến Nghé,1000.0,1500.0,1500000.0
Hồ Chí Minh,Gò Vấp,Phường 16,150.0,70.0,466666.6666666667
Hà Nội,Thường Tín,Hồng Vân,200.0,35.0,175000.0
Hồ Chí Minh,Quận 3,Võ Thị Sáu,704.0,720.0,1022727.2727272728
Hồ Chí Minh,Gò Vấp,Phường 16,145.0,68.0,468965.5172413793
Hồ Chí Minh,Quận 1,Đa Kao,42.0,15.0,357142.8571428572
Ankara,Çankaya,Yukarı Bahçelievler,675.0,295.0,437037.037037037
Hồ Chí Minh,Quận 10,Phường 6,75.0,35.0,466666.6666666667
Đà Nẵng,Hải Châu,Hòa Cường Bắc,100.0,10.0,100000.0
Hồ Chí Minh,Gò Vấp,Phường 10,192.0,35.0,182291.66666666663
Hà Nội,Thanh Xuân,Nhân Chính,85.0,85.0,1000000.0
Hà Nội,Cầu Giấy,Trung Hòa,160.0,75.0,468750.0
Hà Nội,Cầu Giấy,Nghĩa Tân,700.0,60.0,85714.28571428571
Hồ Chí Minh,Quận 1,Nguyễn Cư Trinh,200.0,130.0,650000.0
Hà Nội,Cầu Giấy,Dịch Vọng,90.0,110.0,1222222.2222222222
Hà Nội,Long Biên,Ngọc Lâm,550.0,100.0,181818.18181818185
Hồ Chí Minh,Thủ Đức,Thảo Điền,300.0,80.0,266666.6666666667
Hà Nội,Cầu Giấy,Dịch Vọng Hậu,100.0,55.0,550000.0
Hà Nội,Hoàng Mai,Vĩnh Hưng,75.0,10.0,133333.33333333334
Hồ Chí Minh,Quận 10,Phường 14,1572.0,300.0,190839.6946564885
Hà Nội,Nam Từ Liêm,Phường Mỹ Đình 1,140.0,85.0,607142.8571428572
Hồ Chí Minh,Tân Bình,Phường 2,1800.0,300.0,166666.66666666666
Hồ Chí Minh,Quận 1,Nguyễn Cư Trinh,160.0,130.0,812500.0
Hồ Chí Minh,Quận 1,Nguyễn Cư Trinh,800.0,210.0,262500.0
Hồ Chí Minh,Quận 6,Phường 1,2000.0,400.0,200000.0
Hà Nội,Ba Đình,Giảng Võ,80.0,40.0,500000.0
Hà Nội,Long Biên,Bồ Đề,90.0,70.0,777777.7777777778
Hà Nội,Hoàn Kiếm,Lý Thái Tổ,160.0,100.0,625000.0
Hà Nội,Ba Đình,Cống Vị,400.0,60.0,150000.0
Hồ Chí Minh,Quận 3,Phường 11,312.0,430.0,1378205.1282051282
Hồ Chí Minh,Quận 1,Tân Định,154.0,60.0,389610.3896103896
Hà Nội,Đống Đa,Láng Thượng,70.0,30.0,428571.4285714286
Hà Nội,Thanh Xuân,Thanh Xuân Trung,700.0,85.0,121428.57142857143
Hồ Chí Minh,Gò Vấp,Phường 10,107.0,42.0,392523.3644859813
Hà Nội,Cầu Giấy,Trung Hòa,85.0,80.0,941176.4705882352
Hồ Chí Minh,Quận 10,Phường 12,406.7,1300.0,3196459.306614212
Hà Nội,Hai Bà Trưng,Phố Huế,300.0,500.0,1666666.6666666667
Hồ Chí Minh,Thủ Đức,Tam Bình,50.0,6.0,120000.0
Hồ Chí Minh,Phú Nhuận,Phường 2,60.0,55.0,916666.6666666666
Hồ Chí Minh,Tân Bình,Phường 11,540.0,170.0,314814.81481481483
Hồ Chí Minh,Quận 12,Trung Mỹ Tây,200.0,30.0,150000.0
Hà Nội,Thanh Xuân,Nhân Chính,86.0,79.0,918604.6511627908
Hà Nội,Cầu Giấy,Trung Hòa,86.0,79.0,918604.6511627908
Hồ Chí Minh,Gò Vấp,Phường 6,1000.0,120.0,120000.0
Hà Nội,Cầu Giấy,Dịch Vọng Hậu,450.0,60.00000000000001,133333.33333333334
Hồ Chí Minh,Gò Vấp,Phường 9,95.0,32.00000000000001,336842.1052631579
Đà Nẵng,Ngũ Hành Sơn,Mỹ An,140.0,70.0,500000.0
Đà Nẵng,Sơn Trà,Phước Mỹ,220.0,105.0,477272.7272727273
Hà Nội,Đống Đa,Kim Liên,295.0,108.0,366101.6949152543
Hồ Chí Minh,Quận 3,Phường 5,190.0,450.0,2368421.052631579
Hà Nội,Cầu Giấy,Dịch Vọng,560.0,140.0,250000.0
Hồ Chí Minh,Quận 1,Đa Kao,96.0,90.0,937500.0
Hồ Chí Minh,Quận 1,Đa Kao,80.0,70.0,875000.0
Hà Nội,Cầu Giấy,Quan Hoa,190.0,95.0,500000.0
Hồ Chí Minh,Quận 1,Đa Kao,150.0,90.0,600000.0
Hồ Chí Minh,Quận 3,Võ Thị Sáu,240.0,250.0,1041666.6666666666
Hà Nội,Long Biên,Ngọc Lâm,40.0,18.0,450000.0
Hà Nội,Long Biên,Bồ Đề,50.0,6.5,130000.0
Hồ Chí Minh,Quận 10,Phường 12,40.0,8.5,212500.0
Hồ Chí Minh,Thủ Đức,Hiệp Bình Chánh,45.0,10.0,222222.22222222225
Hà Nội,Cầu Giấy,Trung Hòa,320.0,80.0,250000.0
Khánh Hòa,Nha Trang,Xương Huân,120.0,30.0,250000.0
Hải Phòng,Lê Chân,Trại Cau,115.0,55.0,478260.8695652174
Hồ Chí Minh,Quận 12,Trung Mỹ Tây,64.0,11.0,171875.0
Thừa Thiên Huế,Huế,Xuân Phú,100.0,11.0,110000.0
Hồ Chí Minh,Phú Nhuận,Phường 9,60.0,125.0,2083333.3333333333
Đà Nẵng,Sơn Trà,An Hải Đông,400.0,30.0,75000.0
Đà Nẵng,Thanh Khê,Chính Gián,180.0,25.0,138888.88888888888
Hồ Chí Minh,Thủ Đức,Bình Trưng Tây,110.0,25.0,227272.7272727273
Hồ Chí Minh,Thủ Đức,Trường Thọ,105.0,30.000000000000004,285714.28571428574
Hà Nội,Hoàn Kiếm,Hàng Bông,173.0,260.0,1502890.1734104047
Hồ Chí Minh,Quận 1,Tân Định,99.0,40.0,404040.404040404
Hồ Chí Minh,Quận 1,Nguyễn Cư Trinh,75.3,30.000000000000004,398406.3745019921
Hà Nội,Sóc Sơn,Quang Tiến,120.0,13.0,108333.33333333331
Hà Nội,Hoàn Kiếm,Lý Thái Tổ,90.0,40.0,444444.4444444445
Hồ Chí Minh,Quận 10,Phường 12,250.0,90.0,360000.0
Hồ Chí Minh,Quận 3,Phường 4,98.0,90.0,918367.3469387756
Quảng Bình,Đồng Hới,Bảo Ninh,165.0,9.9,60000.0
Hà Nội,Cầu Giấy,Dịch Vọng,70.0,45.0,642857.1428571428
Quảng Bình,Đồng Hới,Bảo Ninh,200.0,25.0,125000.0
Hà Nội,Cầu Giấy,Nghĩa Đô,200.0,50.0,250000.0
Lạng Sơn,Chi Lăng,Thị Trấn Đồng Mỏ,80.0,23.0,287500.0
Đà Nẵng,Hải Châu,Phước Ninh,145.0,18.0,124137.93103448275
Hồ Chí Minh,Quận 1,Đa Kao,160.0,80.0,500000.0
Hà Nội,Đống Đa,Láng Hạ,110.0,65.0,590909.0909090909
Đà Nẵng,Ngũ Hành Sơn,Mỹ An,90.0,70.0,777777.7777777778
Hồ Chí Minh,Phú Nhuận,Phường 9,500.0,120.0,240000.0
Hồ Chí Minh,Quận 5,Phường 8,560.0,550.0,982142.8571428572
Hồ Chí Minh,Quận 1,Nguyễn Thái Bình,320.0,450.0,1406250.0
Hồ Chí Minh,Quận 1,Cô Giang,240.0,500.0,2083333.3333333333
Đà Nẵng,Hải Châu,Phường Hải Châu 2,100.0,75.0,750000.0
Hồ Chí Minh,Quận 1,Bến Thành,100.0,65.0,650000.0
Hà Nội,Cầu Giấy,Dịch Vọng,72.0,85.0,1180555.5555555555
Hồ Chí Minh,Quận 1,Đa Kao,276.9,450.0,1625135.4279523294
Hà Nội,Tây Hồ,Xuân La,175.0,150.0,857142.8571428572
Hồ Chí Minh,Thủ Đức,Phước Long B,100.0,18.0,180000.0
Hồ Chí Minh,Tân Bình,Phường 14,620.0,150.0,241935.48387096773
Hồ Chí Minh,Tân Phú,Phú Thọ Hòa,550.0,80.0,145454.54545454544
Hồ Chí Minh,Tân Phú,Sơn Kỳ,120.0,20.0,166666.66666666666
Hồ Chí Minh,Quận 1,Tân Định,84.0,49.0,583333.3333333334
Hồ Chí Minh,Tân Bình,Phường 15,900.0,235.0,261111.11111111112
Hồ Chí Minh,Quận 10,Phường 14,126.0,85.0,674603.1746031746
Hồ Chí Minh,Quận 1,Cô Giang,90.0,40.0,444444.4444444445
Hồ Chí Minh,Quận 1,Bến Nghé,271.0,160.0,590405.9040590406
Hồ Chí Minh,Quận 10,Phường 12,80.0,70.0,875000.0
Đà Nẵng,Ngũ Hành Sơn,Mỹ An,900.0,130.0,144444.44444444444
Bình Dương,Thuận An,Bình Nhâm,200.0,11.0,55000.0
Hồ Chí Minh,Thủ Đức,Thạnh Mỹ Lợi,160.0,160.0,1000000.0
Hà Nội,Hai Bà Trưng,Trương Định,65.0,65.0,1000000.0
Hồ Chí Minh,Bình Thạnh,Phường 24,80.0,30.0,375000.0
Hà Nội,Hoàn Kiếm,Lý Thái Tổ,165.0,120.0,727272.7272727273
Đồng Nai,Biên Hòa,Tân Mai,224.0,15.0,66964.28571428571
Hà Nội,Ba Đình,Vĩnh Phúc,52.0,25.0,480769.2307692308
Hồ Chí Minh,Tân Bình,Phường 15,150.0,112.0,746666.6666666666
Hà Nội,Cầu Giấy,Quan Hoa,200.0,95.0,475000.0
Quảng Bình,Đồng Hới,Bảo Ninh,165.0,9.0,54545.454545454544
Hà Nội,Đống Đa,Trung Tự,80.0,35.0,437500.0
Hồ Chí Minh,Tân Bình,Phường 13,84.0,25.0,297619.04761904763
Khánh Hòa,Nha Trang,Tân Lập,170.0,48.0,282352.9411764706
Hồ Chí Minh,Quận 1,Đa Kao,176.0,90.0,511363.6363636364
Hồ Chí Minh,Quận 10,Phường 2,81.0,60.00000000000001,740740.7407407408
Hà Nội,Ba Đình,Liễu Giai,52.0,25.0,480769.2307692308
Hồ Chí Minh,Quận 8,Phường 2,100.0,25.0,250000.0
Hồ Chí Minh,Quận 1,Bến Nghé,88.0,125.0,1420454.5454545454
Hà Nội,Đống Đa,Láng Thượng,120.0,55.0,458333.3333333333
Hồ Chí Minh,Quận 12,Hiệp Thành,60.0,9.0,150000.0
Hà Nội,Hoàn Kiếm,Hàng Mã,135.0,160.0,1185185.1851851852
Đà Nẵng,Sơn Trà,Phước Mỹ,200.0,95.0,475000.0
Hà Nội,Long Biên,Bồ Đề,90.0,60.0,666666.6666666666
Hồ Chí Minh,Thủ Đức,Hiệp Bình Phước,147.0,18.0,122448.97959183672
Hà Nội,Thanh Xuân,Khương Đình,1000.0,90.0,90000.0
Hồ Chí Minh,Bình Chánh,Lê Minh Xuân,80.0,5.0,62500.0
Hồ Chí Minh,Tân Bình,Phường 4,100.0,46.0,460000.0
Hồ Chí Minh,Thủ Đức,Hiệp Bình Phước,102.0,30.000000000000004,294117.64705882355
Hà Nội,Hoàng Mai,Đại Kim,54.0,17.0,314814.81481481483
Hồ Chí Minh,Thủ Đức,Tân Phú,380.0,20.0,52631.57894736842
Hà Nội,Tây Hồ,Nhật Tân,70.0,80.0,1142857.142857143
Hồ Chí Minh,Quận 1,Nguyễn Cư Trinh,550.0,200.0,363636.3636363637
Hồ Chí Minh,Quận 5,Phường 9,80.0,65.0,812500.0
Hồ Chí Minh,Thủ Đức,Bình Trưng Tây,100.0,40.0,400000.0
Hồ Chí Minh,Bình Thạnh,Phường 12,105.0,26.0,247619.04761904763
Hồ Chí Minh,Quận 1,Bến Nghé,30.0,11.0,366666.6666666667
Hồ Chí Minh,Thủ Đức,Phước Long B,90.0,8.0,88888.88888888889
Hồ Chí Minh,Tân Bình,Phường 1,32.0,20.0,625000.0
Hồ Chí Minh,Gò Vấp,Phường 16,140.0,70.0,500000.0
Hồ Chí Minh,Gò Vấp,Phường 16,112.0,68.0,607142.8571428572
Đà Nẵng,Hải Châu,Hòa Cường Bắc,100.0,20.0,200000.0
Đà Nẵng,Hải Châu,Hòa Cường Bắc,90.0,20.0,222222.22222222225
Hồ Chí Minh,Bình Thạnh,Phường 5,650.0,245.0,376923.07692307694
Hải Phòng,Hải An,Đằng Lâm,382.0,120.0,314136.12565445027
Hồ Chí Minh,Bình Thạnh,Phường 25,100.0,49.0,490000.0
Hồ Chí Minh,Gò Vấp,Phường 16,350.0,100.0,285714.28571428574
Đà Nẵng,Hải Châu,Hòa Cường Bắc,136.0,100.0,735294.1176470588
Hồ Chí Minh,Quận 10,Phường 6,126.0,15.0,119047.61904761904
